label	lnSize.median	lnLife.median	lnSize.low	lnLife.low	lnSize.high	lnLife.high	lnK1	lnK2	log2CancerSucceptabilityChange	label_clean
Macaca_radiata	8.81804	3.4012	8.81804	3.4012	8.81804	3.4012	29.22524	29.57414	0.50335629976616	NA
Gerbilliscus_validus	4.79579	1.60944	4.79579	1.60944	4.79579	1.60944	14.45243	14.80042	0.50204344727895	NA
1520	10.1855	2.77368	9.54367	2.46679	10.9082	3.05601	26.82758	27.17324	0.498681967833683	NA
Berylmys_bowersi	5.88243	1.06471	5.88243	1.06471	5.88243	1.06471	12.27069	12.61562	0.497628800453828	NA
1992	4.86308	1.95522	3.7213	1.3891	6.08475	2.45178	16.5944	16.93819	0.495984128107217	NA
1202	8.3614	2.71102	7.71084	2.45775	9.00618	3.00207	24.62752	24.970580000000002	0.494930960727373	NA
1190	2.22166	0.338456	1.90641	0.0503927	2.56575	1.08475	4.252396	4.595296	0.494700129520827	NA
1430	15.5258	3.84765	14.8287	3.50678	16.1252	4.13604	38.6117	38.95338	0.492940041570947	NA
Canis_mesomelas	9.23503	2.81541	9.23503	2.81541	9.23503	2.81541	26.12749	26.46635	0.488871641555633	NA
1390	12.3145	3.33279	9.01978	2.51977	15.5536	4.06496	32.31124	32.6496	0.488150294035187	NA
1918	5.55323	2.47608	4.1048	1.79571	7.37122	3.12679	20.40971	20.74543	0.484341579127243	NA
1479	11.6213	3.03598	10.9791	2.78926	12.2846	3.28244	29.83718	30.16974	0.479782662798037	NA
1989	4.8102	1.60308	3.94591	1.2737	5.64512	1.92857	14.42868	14.76035	0.478498664211646	NA
Delphinapterus_leucas	14.1732	3.68888	14.1732	3.68888	14.1732	3.68888	36.30648	36.63722	0.47715695782361	NA
2097	3.73881	1.27565	3.18479	0.872673	4.37641	1.62179	11.39271	11.72332	0.4769694074683	NA
1965	4.00965	1.79015	2.98916	1.3346	5.25465	2.26798	14.75055	15.07887	0.473665635824666	NA
1330	8.13619	2.91601	7.49587	2.57493	8.85177	3.24793	25.63225	25.96024	0.473189546461178	NA
2091	3.79306	1.30659	3.32889	1.00229	4.31467	1.60608	11.6326	11.956	0.46656757622349	NA
Bos_grunniens	13.4105	3.26957	13.4105	3.26957	13.4105	3.26957	33.02792	33.35114	0.466307891116131	NA
Cephalorhynchus_commersonii	11.19	2.89037	11.19	2.89037	11.19	2.89037	28.53222	28.8543	0.464663218769516	NA
Geomys_tropicalis	5.8579	1.94591	5.8579	1.94591	5.8579	1.94591	17.53336	17.85539	0.464591084017474	NA
1800	9.04022	3.42232	8.69657	3.26971	9.36339	3.57836	29.57414	29.89561	0.463783174794578	NA
Eliomys_quercinus	4.74154	1.70475	4.74154	1.70475	4.74154	1.70475	14.97004	15.29097	0.463004119472497	NA
Tapirus_indicus	12.6482	3.4012	12.6482	3.4012	12.6482	3.4012	33.0554	33.37564	0.462008659894281	NA
Cercopithecus_neglectus	8.69031	3.42751	8.69031	3.42751	8.69031	3.42751	29.25537	29.57417	0.459931179035401	NA
Leopardus_wiedii	8.20705	3.17805	8.20705	3.17805	8.20705	3.17805	27.27535	27.59336	0.458791449953104	NA
2039	4.3237	1.74801	3.41378	1.32711	5.25853	2.1621	14.81176	15.1296	0.458546191796149	NA
1431	15.5044	3.79836	14.871	3.4441	16.1115	4.07705	38.29456	38.6117	0.457536305267524	NA
1863	4.19038	2.16142	3.75943	1.82839	4.64504	2.44283	17.1589	17.47542	0.456641834342175	NA
Myotis_velifer	2.31254	2.42745	2.31254	2.42745	2.31254	2.42745	16.87724	17.19375	0.456627407391764	Myotis velifer
1406	15.7061	3.7418	11.7926	3.38016	16.9757	4.14899	38.1569	38.47224	0.454939454193926	NA
2205	3.79695	1.21357	3.24189	0.924374	4.36674	1.51985	11.07837	11.39255	0.453265927946493	NA
Philander_opossum	6.10925	1.4816	6.10925	1.4816	6.10925	1.4816	14.99885	15.31299	0.453208220144855	NA
1315	7.79744	3.0005	6.94101	2.67837	8.6559	3.3369	25.80044	26.11452	0.453121658442406	NA
2268	8.18046	2.58416	7.55937	2.2768	8.78308	2.88347	23.68542	23.99801	0.450972042831481	NA
2019	3.44131	1.50267	2.66544	1.13551	4.27956	1.91197	12.45733	12.7695	0.45036611091431	NA
2153	4.44554	1.53351	3.37732	0.991048	5.52459	2.04637	13.6466	13.95856	0.450063144955724	NA
Loris_tardigradus	5.51834	3.07269	5.51834	3.07269	5.51834	3.07269	23.95448	24.26572	0.449024404526277	NA
1355	8.05595	3.10694	7.70332	2.95317	8.47877	3.26408	26.69759	27.00832	0.44828863005543	NA
Sylvilagus_palustris	7.21173	2.02815	7.21173	2.02815	7.21173	2.02815	19.38063	19.69104	0.447826967642339	NA
1245	12.0976	3.40278	11.6748	3.20893	12.5473	3.60264	32.51428	32.82428	0.447235462675586	NA
Didelphis_aurita	7.0084	1.38629	7.0084	1.38629	7.0084	1.38629	15.32614	15.6358	0.446744946361676	NA
Petrogale_assimilis	8.43791	2.56495	8.43791	2.56495	8.43791	2.56495	23.82761	24.13727	0.446744946361676	NA
Macropus_antilopinus	10.8097	2.98568	10.8097	2.98568	10.8097	2.98568	28.72378	29.03292	0.445994744940414	NA
1448	10.8783	3.02708	9.97536	2.74535	11.7227	3.35149	29.04078	29.34972	0.445706205932233	NA
Alouatta_seniculus	8.78618	3.21888	8.78618	3.21888	8.78618	3.21888	28.09946	28.4073	0.444119241387256	NA
1532	9.60441	2.66512	9.21722	2.38673	10.0178	2.91708	25.59513	25.90282	0.443902837131127	NA
1256	7.74799	2.50416	6.66609	2.13542	8.81374	2.86974	22.77295	23.07963	0.442445715139826	NA
2007	3.80762	1.85472	2.99155	1.53635	4.82599	2.18235	14.93594	15.24222	0.44186863712347	NA
2016	3.5068	1.54819	2.73034	1.19748	4.41129	2.03036	12.79594	13.10162	0.44100302009894	NA
1247	12.0498	3.36022	11.6673	3.17114	12.479	3.57151	32.21112	32.51428	0.437367428595891	NA
2265	8.47109	2.58782	7.98003	2.34317	8.97493	2.83436	23.99801	24.30093	0.437021181786086	NA
Peromyscus_truei	3.29584	1.6864	3.29584	1.6864	3.29584	1.6864	13.41424	13.71584	0.435116824332113	NA
Scapanus_orarius	4.12923	1.09861	4.12923	1.09861	4.12923	1.09861	10.72089	11.02167	0.433933814398584	NA
1493	11.4215	2.97753	9.7022099999999991	2.73687	12.441	3.23605	29.28668	29.58722	0.433587567588773	NA
1232	12.6376	3.22748	12.2456	3.03822	13.0097	3.41662	32.00248	32.30258	0.43295278177078	NA
Raphicerus_melanotis	9.25943	2.63906	9.25943	2.63906	9.25943	2.63906	25.09379	25.39253	0.430990716515161	NA
1187	2.13277	0.483667	1.38874	0.103001	2.91856	0.919531	5.034772	5.331642	0.428292876788707	NA
1956	5.99142	1.83126	5.32419	1.53567	6.64341	2.19953	16.97898	17.27573	0.4281197533838	NA
1773	9.15756	3.32978	8.6378	3.0722	9.65486	3.56438	29.13624	29.43262	0.427585956218671	NA
1186	2.12644	0.378993	1.67343	0.20782	2.57705	0.575083	4.400398	4.696738	0.427528248417035	NA
1328	7.70997	2.75908	7.27092	2.55639	8.13094	2.93564	24.26445	24.56056	0.427196428557629	NA
1901	4.73626	2.78551	4.22439	2.53413	5.34664	3.01571	21.44932	21.74498	0.426547215789235	NA
Scapanus_latimanus	4.13453	1.09861	4.13453	1.09861	4.13453	1.09861	10.72619	11.02167	0.426287530681872	NA
Sus_verrucosus	11.4009	2.83321	11.4009	2.83321	11.4009	2.83321	28.40016	28.69548	0.426056699475332	NA
2202	3.75876	1.29515	3.14546	0.99875	4.46525	1.66303	11.52966	11.82481	0.425811441318377	NA
1772	9.12616	3.38441	8.52506	3.09914	9.66317	3.67008	29.43262	29.72688	0.424527442731986	NA
1253	11.4592	3.13498	11.3831	3.09124	11.5516	3.18299	30.26908	30.56016	0.419939672501961	NA
Neophoca_cinerea	12.1548	3.18221	12.1548	3.18221	12.1548	3.18221	31.24806	31.5367	0.416419496602195	NA
1268	8.47016	2.90477	7.47197	2.56273	9.3746	3.23521	25.89878	26.18612	0.414543993049037	NA
2037	4.64848	1.69199	4.05945	1.41614	5.20914	1.96509	14.80042	15.0871	0.413591814322047	NA
2041	3.80184	1.74031	3.01151	1.40069	4.53766	2.12999	14.2437	14.52956	0.412408804388519	NA
1618	3.05478	2.27858	2.25772	1.86937	3.996	2.71262	16.72626	17.01211	0.412394377438108	NA
1615	2.19817	2.91796	1.22844	2.33904	3.45559	3.47989	19.70593	19.9917	0.412278961834836	NA
Sminthopsis_griseoventer	2.8622	1.28093	2.8622	1.28093	2.8622	1.28093	10.54778	10.83254	0.410821839843543	NA
1260	7.91725	3.14717	6.93826	2.73329	8.94083	3.58338	26.80027	27.08401	0.409350290901834	NA
1449	10.6619	3.01595	9.93657	2.74947	11.3902	3.25853	28.7576	29.04078	0.408542381678934	NA
1209	8.09097	2.58531	7.42354	2.32973	8.64523	2.85722	23.60283	23.88598	0.408499100827711	NA
2040	3.9023	1.77121	3.1224	1.41641	4.73212	2.15098	14.52956	14.81176	0.407128540538864	NA
1566	12.0471	3.12817	11.7811	2.99161	12.3106	3.26791	30.81612	31.09774	0.406291777415149	NA
Cephalophus_dorsalis	9.90349	2.8622	9.90349	2.8622	9.90349	2.8622	27.07669	27.35646	0.403622791589505	NA
Procyon_cancrivorus	8.84386	2.94444	8.84386	2.94444	8.84386	2.94444	26.5105	26.78962	0.40268503981293	NA
2256	9.49259	2.78685	8.95623	2.58713	9.92534	2.9969	26.21369	26.49179	0.401213490871228	NA
Cephalophus_rufilatus	9.4727	2.7213	9.4727	2.7213	9.4727	2.7213	25.8005	26.07828	0.400751828458134	NA
2044	4.64575	1.64865	3.77074	1.27127	5.53706	2.08429	14.53765	14.81176	0.395457137658074	NA
1167	6.20973	2.10166	5.46227	1.7283	7.05943	2.51131	18.81969	19.0932	0.39459152063354	NA
1476	10.8455	2.98714	9.87776	2.74428	11.694	3.25127	28.76834	29.04078	0.393047836939786	NA
Pygathrix_nemaeus	9.18194	3.2581	9.18194	3.2581	9.18194	3.2581	28.73054	29.00244	0.392268781617709	NA
1883	5.35745	2.46192	4.65232	2.12135	6.14101	2.81323	20.12897	20.3995	0.39029228941169	NA
1655	2.0882	2.98467	1.43938	2.57419	2.75867	3.3569	19.99622	20.26565	0.388705324866713	Luc-Evo
1334	7.62758	3.06747	7.34808	2.89764	7.90212	3.26341	26.0324	26.30164	0.388431212808946	NA
1812	9.07219	3.50705	8.73382	3.29612	9.40344	3.73295	30.11449	30.38364	0.388301370255256	NA
1277	7.04127	2.91714	6.71603	2.78585	7.35811	3.04249	24.54411	24.81275	0.387565595784409	NA
Pusa_hispida	11.4076	3.82864	11.4076	3.82864	11.4076	3.82864	34.37944	34.6466	0.385430407123899	NA
Raphicerus_sharpei	9.14814	2.63906	9.14814	2.63906	9.14814	2.63906	24.9825	25.24736	0.382112208529854	NA
1667	5.75782	2.37563	4.6549	1.88712	6.87688	2.89512	20.0116	20.27614	0.381650546116767	NA
Oryx_beisa	12.209	2.99573	12.209	2.99573	12.209	2.99573	30.18338	30.44562	0.378332347522722	NA
2173	5.33708	1.7338	3.66766	1.04222	6.73989	2.4165	15.73988	16.00164	0.377639853903094	NA
1904	4.02703	1.93097	2.94945	1.43784	5.27251	2.47995	15.61285	15.87391	0.376629967374473	NA
1855	5.74603	2.40011	4.94149	2.00712	6.70003	2.83008	20.14669	20.3995	0.364727733287136	NA
Lama_glama	11.8494	3.36384	11.8494	3.36384	11.8494	3.36384	32.03244	32.28214	0.360240951709969	NA
1524	9.58736	2.87376	8.81616	2.62146	10.3282	3.11482	26.82992	27.07913	0.359534031139937	NA
Diceros_bicornis	13.9108	3.89182	13.9108	3.89182	13.9108	3.89182	37.26172	37.50958	0.357586392834733	NA
1344	8.21735	3.04526	7.70453	2.68828	8.67531	3.31936	26.48891	26.73631	0.356922753115931	NA
Eulemur_rubriventer	7.69234	3.45632	7.69234	3.45632	7.69234	3.45632	28.43026	28.67727	0.356360102049983	NA
Notomys_alexis	3.55535	1.8563	3.55535	1.8563	3.55535	1.8563	14.69315	14.93594	0.350271928977431	NA
2025	4.17558	1.50795	3.13679	1.09456	5.38703	1.99294	13.22328	13.46461	0.348165594217729	NA
2110	4.19154	1.65057	2.73391	1.06952	5.64368	2.2112	14.09496	14.33506	0.346391079317439	NA
1468	10.5441	2.90606	9.79543	2.65037	11.2296	3.14998	27.98046	28.22038	0.346131394210076	NA
1552	11.0513	3.03622	10.8264	2.91778	11.2948	3.15503	29.26862	29.50646	0.343130588525028	NA
1320	7.24384	2.85888	6.58338	2.57101	7.93335	3.10824	24.39712	24.63438	0.342293825401313	NA
2209	2.19627	1.53847	1.55375	1.15055	2.91704	1.95841	11.42709	11.66411	0.341947578591501	NA
2182	6.71503	1.48264	5.80748	1.03626	7.6114	2.0044	15.61087	15.84734	0.341154096319013	NA
Caracal_caracal	9.68034	3.01062	9.68034	3.01062	9.68034	3.01062	27.74406	27.98013	0.34057701830266	NA
1619	3.0406	2.24179	2.22358	1.85719	3.95806	2.6861	16.49134	16.72626	0.338917919005638	NA
1275	7.80287	2.85888	7.16725	2.62391	8.61708	3.09486	24.95615	25.19078	0.338499537443774	NA
Antechinomys_laniger	3.24142	1.25276	3.24142	1.25276	3.24142	1.25276	10.75798	10.99205	0.337691628220876	NA
1656	2.06363	2.94976	1.38466	2.58208	2.83757	3.36595	19.76219	19.99622	0.337633920419243	Luc-Yum
1558	11.3523	3.02161	11.0464	2.8526	11.6931	3.1845	29.48196	29.71584	0.337417516163114	NA
1628	2.71157	2.19369	1.55319	1.65085	3.77463	2.78257	15.87371	16.10757	0.337388662262288	NA
Desmodillus_auricularis	4.00387	1.80829	4.00387	1.80829	4.00387	1.80829	14.85361	15.0871	0.336854865097163	NA
Sylvilagus_nuttallii	6.68653	2.00148	6.68653	2.00148	6.68653	2.00148	18.69541	18.92836	0.336075809775085	NA
Leontopithecus_chrysomelas	6.35054	3.05871	6.35054	3.05871	6.35054	3.05871	24.7028	24.93484	0.334762957287879	NA
Tupaia_belangeri	5.29832	2.40695	5.29832	2.40695	5.29832	2.40695	19.74002	19.97168	0.334214733172335	NA
1862	4.131	2.21121	3.65365	1.99255	4.58413	2.43804	17.39826	17.62946	0.333551093453529	NA
1270	8.37687	2.8821	7.32408	2.58323	9.32188	3.24781	25.66947	25.89878	0.330824399826248	NA
1329	7.65728	2.72965	7.13481	2.53181	8.101	2.9282	24.03518	24.26445	0.330766692024611	NA
1717	7.08789	3.32308	6.24892	2.99585	7.95623	3.62396	27.02637	27.25547	0.330521433867666	NA
Lepus_townsendii	8.12315	2.07944	8.12315	2.07944	8.12315	2.07944	20.59979	20.8287	0.330247321809892	NA
1853	5.80046	2.45822	4.99239	2.04626	6.72975	2.841	20.54978	20.77859	0.330103052305809	NA
Galago_moholi	5.25729	2.8094	5.25729	2.8094	5.25729	2.8094	22.11369	22.34174	0.329006604074728	NA
Perognathus_amplus	2.4824	1.77495	2.4824	1.77495	2.4824	1.77495	13.1321	13.35862	0.326799280662165	NA
Setifer_setosus	5.57299	2.64617	5.57299	2.64617	5.57299	2.64617	21.45001	21.67482	0.324332272142247	NA
1666	1.91386	2.87179	1.49696	2.56564	2.4095	3.15639	19.1446	19.36841	0.32288957710136	NA
1713	7.24085	3.33577	6.37415	3.05239	8.1096	3.63213	27.25547	27.47632	0.318619199780322	NA
1652	2.11715	3.02475	1.41158	2.70322	2.85458	3.42517	20.26565	20.48478	0.31613776431	NA
2084	3.84371	1.34671	3.2382	1.04445	4.48112	1.64927	11.92397	12.1429	0.315849225301818	NA
2068	3.24796	1.76111	2.75908	1.40492	3.78059	2.08347	13.81462	14.03226	0.313988148699075	NA
Pteropus_poliocephalus	6.55504	3.16125	6.55504	3.16125	6.55504	3.16125	25.52254	25.73989	0.31356976713721	NA
2139	7.53403	2.87339	6.09718	2.28673	9.14081	3.48017	24.77437	24.9913	0.312963835220039	NA
2064	2.8822	1.89985	2.49671	1.63003	3.35499	2.18985	14.2813	14.4972	0.311477859327926	NA
Otolemur_garnettii	7.17012	2.99573	7.17012	2.99573	7.17012	2.99573	25.1445	25.36021	0.311203747270156	NA
Cuniculus_paca	9.10498	2.79117	9.10498	2.79117	9.10498	2.79117	25.852	26.06616	0.308967569956785	NA
1751	7.48041	3.29675	6.69916	2.94763	8.34581	3.65849	27.26091	27.47461	0.308303930237976	NA
Sminthopsis_leucopus	3.15103	0.916291	3.15103	0.916291	3.15103	0.916291	8.648776	8.861716	0.307207482006897	NA
2215	2.90775	1.31207	2.34114	1.05408	3.54288	1.63771	10.78017	10.99205	0.30567822526355	NA
Hippotragus_niger	12.3733	3.10234	12.3733	3.10234	12.3733	3.10234	30.98734	31.19678	0.302158049363783	NA
1237	11.8317	3.60907	11.3663	3.40877	12.3143	3.81609	33.48612	33.69494	0.301263578438437	NA
1819	8.32282	3.42456	7.93959	3.23759	8.71077	3.60226	28.87018	29.07755	0.299171670629143	NA
1308	8.0991	2.96678	6.8143	2.46306	9.14571	3.50404	25.89978	26.10673	0.298565738711972	NA
Xerus_erythropus	6.40064	2.33214	6.40064	2.33214	6.40064	2.33214	20.39348	20.59996	0.297887672042751	NA
1469	10.5237	2.87507	9.74503	2.56638	11.2289	3.12272	27.77412	27.98046	0.297685694737034	NA
2079	3.9546	0.79448	3.0118	0.201774	4.96543	1.41175	8.72148	8.926388	0.295619755438477	NA
1463	10.8259	3.07117	10.6473	2.85169	11.0089	3.17654	29.25292	29.45768	0.295406236572425	NA
1509	10.9736	2.87962	10.6955	2.74763	11.2458	3.00782	28.25132	28.45466	0.293357609614361	NA
1314	10.6206	3.35466	10.3177	3.18197	10.9101	3.53334	30.74856	30.94934	0.289664310309689	NA
1182	1.95091	0.454415	1.31994	0.148104	2.5765	0.793156	4.6774	4.877358	0.288478414986074	NA
1745	8.87696	3.74499	8.70017	3.63788	9.06954	3.85535	31.3469	31.5455	0.286519235120551	NA
1875	5.55371	2.15167	5.04979	1.91485	6.16566	2.35592	18.46373	18.66089	0.284441754261664	NA
1283	6.21737	2.3727	5.33997	2.15476	6.83712	2.58694	20.45357	20.64935	0.282450835105237	NA
Cricetomys_emini	7.17012	2.00148	7.17012	2.00148	7.17012	2.00148	19.179	19.37291	0.279752995378779	NA
1326	7.70132	2.76939	7.0637	2.56762	8.17569	2.96158	24.31766	24.51099	0.278916232255064	NA
Dendrolagus_dorianus	9.16754	2.94444	9.16754	2.94444	9.16754	2.94444	26.83418	27.02714	0.278382435089938	NA
2218	2.58412	1.37303	1.97414	1.01476	3.26148	1.77247	10.8223	11.01457	0.277386975511721	NA
Blarina_hylophaga	2.67415	1.02962	2.67415	1.02962	2.67415	1.02962	8.85187	9.04272	0.275338348553658	NA
Perameles_nasuta	6.75577	1.72277	6.75577	1.72277	6.75577	1.72277	17.09239	17.28233	0.27402549606645	NA
1212	8.08001	2.70148	7.45335	2.14562	8.6996	2.94551	24.28889	24.47706	0.271471925844075	NA
1644	2.65754	2.5451	2.07588	2.26779	3.31422	2.84347	17.92814	18.11592	0.270909274778127	NA
2045	4.56522	1.63082	3.8475799999999998	1.26233	5.43088	1.99782	14.35014	14.53765	0.270519747117088	NA
1473	10.4289	2.83436	9.7751	2.61304	11.021	3.08541	27.43506	27.62034	0.267302537175901	NA
2086	3.21669	1.29644	2.69705	0.79644	3.89254	1.72911	10.99533	11.1806	0.2672881102255	NA
1491	12.4095	3.39831	12.0683	3.20918	12.7662	3.5821	32.79936	32.98452	0.267129413771002	NA
2012	3.86688	1.54191	3.01431	1.14974	4.66662	1.90214	13.11834	13.30203	0.265008652060899	NA
1631	2.61676	2.81204	1.78941	2.32616	3.50384	3.24384	19.489	19.67134	0.263061013755696	NA
1498	10.1659	2.8042	9.50009	2.57444	10.908	3.03049	26.9911	27.17324	0.262772474747521	NA
1774	9.12372	3.30508	8.66405	3.05884	9.6379	3.53257	28.9542	29.13624	0.262628205243431	NA
1746	8.84788	3.71951	8.6715	3.62497	9.00573	3.82755	31.16494	31.3469	0.262512789640155	NA
1150	5.57497	2.41989	4.05795	1.8852	7.03277	2.9445	20.09431	20.27614	0.262325239284838	NA
Lophocebus_albigena	9.13965	3.58352	9.13965	3.58352	9.13965	3.58352	30.64077	30.8215	0.260738274739857	NA
1250	11.5595	3.15024	11.3433	2.98365	11.7265	3.36626	30.46094	30.63964	0.257809603806855	NA
1606	3.56568	2.83629	2.6779	2.38875	4.45742	3.28587	20.58342	20.7604	0.255328168336526	NA
1239	11.5708	3.77216	11.3693	3.58142	11.7926	3.92779	34.20376	34.38028	0.254664528617724	NA
Nasua_nasua	8.4659	3.16548	8.4659	3.16548	8.4659	3.16548	27.45878	27.63409	0.252918867618249	NA
1550	11.1593	3.05786	10.8479	2.90679	11.5174	3.20828	29.50646	29.68092	0.251692576833491	NA
2157	4.15897	1.55257	2.99016	1.06902	5.36401	2.10073	13.47439	13.6466	0.248446512991489	NA
1400	11.6004	2.98518	11.0057	2.74977	12.0884	3.23969	29.51148	29.68302	0.247479907314094	NA
1225	8.79062	3.12484	7.45853	2.637	11.4985	3.57048	27.53966	27.71081	0.246917256248153	NA
1788	9.10707	3.48054	8.67566	3.25063	9.55305	3.67885	29.99031	30.16133	0.246729705892825	NA
1960	5.61379	2.27316	4.53959	1.77136	6.92668	2.82239	19.25275	19.4226	0.245041752694991	NA
1781	9.16278	3.26651	8.69343	3.05734	9.61601	3.47432	28.76184	28.93105	0.244118427868827	NA
1488	13.4891	3.25003	13.2421	3.10878	13.7203	3.38816	32.98928	33.15834	0.243902023612684	NA
1397	11.6645	2.97994	11.3164	2.75525	12.0057	3.32529	29.54414	29.71318	0.243873169711875	NA
1888	5.2351	2.47964	4.55649	2.18031	6.01106	2.81562	20.11294	20.28071	0.24204094700994	NA
Anoura_geoffroyi	2.7213	2.30259	2.7213	2.30259	2.7213	2.30259	16.53684	16.70407	0.241261891687863	NA
Vicugna_vicugna	10.8198	3.45316	10.8198	3.45316	10.8198	3.45316	31.53876	31.70524	0.240179870407189	NA
Sus_barbatus	11.819	2.78501	11.819	2.78501	11.819	2.78501	28.52906	28.69548	0.240093308704743	NA
Lynx_canadensis	9.22029	3.2884	9.22029	3.2884	9.22029	3.2884	28.95069	29.11685	0.239718207994102	NA
1495	10.5462	2.91432	9.80755	2.70763	11.4085	3.11329	28.03212	28.19626	0.236803964011514	NA
1263	7.22758	3.05459	6.55909	2.7692	8.38028	3.32956	25.55512	25.7188	0.236140324292705	NA
Peromyscus_californicus	3.75373	1.70475	3.75373	1.70475	3.75373	1.70475	13.98223	14.14474	0.234452371094864	NA
Paraechinus_hypomelas	5.67675	1.94591	5.67675	1.94591	5.67675	1.94591	17.35221	17.5141	0.233557900169515	NA
1457	11.0985	3.15625	10.6991	2.95846	11.7419	3.33405	30.036	30.19766	0.233226080310118	NA
Heterohyrax_brucei	7.80657	2.63906	7.80657	2.63906	7.80657	2.63906	23.64093	23.80022	0.229806893063198	NA
1723	6.23453	3.05702	5.91566	2.88657	6.56677	3.24581	24.57665	24.73541	0.229042264691529	NA
Cervus_nippon	10.878	3.26957	10.878	3.26957	10.878	3.26957	30.49542	30.65306	0.227426446245737	NA
1394	11.5332	3.03137	11.0295	2.75166	12.0212	3.28615	29.72142	29.87852	0.226647390923659	NA
Sylvilagus_transitionalis	6.80528	2.23001	6.80528	2.23001	6.80528	2.23001	20.18534	20.3422	0.22630114411384	NA
Crocidura_leucodon	2.3979	1.09861	2.3979	1.09861	2.3979	1.09861	8.98956	9.1448	0.223963978147601	NA
2036	4.41718	1.77832	3.32443	1.26151	5.5542299999999996	2.31178	15.0871	15.24085	0.22181436253668	NA
Dipodomys_deserti	4.75359	2.15176	4.75359	2.15176	4.75359	2.15176	17.66415	17.81686	0.220313959694153	NA
Marmota_caligata	8.36637	2.49321	8.36637	2.49321	8.36637	2.49321	23.32563	23.47815	0.220039847636379	NA
Elephantulus_rozeti	3.8712	1.97408	3.8712	1.97408	3.8712	1.97408	15.71568	15.86623	0.217197738405833	NA
1211	8.14722	2.72164	7.51445	2.39361	8.76355	2.9871	24.47706	24.62752	0.217067895852153	NA
1826	8.24168	3.37586	8.01642	3.23127	8.50364	3.52209	28.49684	28.64713	0.216822637695209	NA
Grampus_griseus	12.9598	3.7495	12.9598	3.7495	12.9598	3.7495	35.4568	35.60708	0.216808210744794	NA
1854	5.77294	2.43776	4.9917	2.03568	6.66298	2.8018	20.3995	20.54978	0.216808210744791	NA
Lepus_arcticus	8.39225	1.94591	8.39225	1.94591	8.39225	1.94591	20.06771	20.21792	0.21670722209193	NA
2103	4.30074	1.2672	3.98096	1.08566	4.65502	1.45333	11.90394	12.05329	0.215466504356765	NA
1513	10.3847	2.92427	9.91231	2.72743	10.8502	3.11103	27.93032	28.079	0.214499898679371	NA
1518	10.0712	2.90442	10.0227	2.4271	10.1181	2.94144	27.49772	27.64495	0.212407990870091	NA
Thrichomys_apereoides	5.92292	1.94591	5.92292	1.94591	5.92292	1.94591	17.59838	17.74517	0.211773205052086	NA
Ichneumia_albicauda	8.19655	2.69463	8.19655	2.69463	8.19655	2.69463	24.36433	24.51099	0.211585654696776	NA
1501	9.3557	2.64861	8.96637	2.45256	9.81072	2.84387	25.24736	25.39253	0.209436039085844	NA
1635	2.60926	2.78911	1.82202	2.33046	3.56173	3.28838	19.34392	19.489	0.209306196532172	NA
2108	4.50979	1.7391	3.15038	1.1572	5.86671	2.30515	14.94439	15.08786	0.206983457516341	NA
1276	7.41845	2.89905	6.85969	2.67724	8.06291	3.11136	24.81275	24.95615	0.206882468863483	NA
